time_stamp,user_id,user_logged_in,resolution_id,duration_on_page
2012-07-10 17:31:42,92803375,0,6,2.75
2012-07-10 17:40:45,10000828,1,6,0.43
2012-07-10 19:53:55,92803377,0,6,2.37
2012-07-10 20:27:13,92803378,0,8,7.44
2012-07-10 21:35:12,92803379,0,4,1.41
2012-07-10 23:34:30,92803380,0,3,1.62
2012-07-11 00:17:18,92803381,0,7,1.02
2012-07-11 01:37:05,92803382,0,3,3.7
2012-07-11 02:58:14,10000987,1,2,13.84
2012-07-11 04:51:18,92803384,0,6,8.13
2012-07-11 06:11:34,92803385,0,6,0.49
2012-07-11 07:39:07,92803386,0,8,0.85
2012-07-11 09:22:29,92803387,0,6,0.79
2012-07-11 11:24:04,92803388,0,6,5.58
2012-07-11 13:39:13,92803389,0,1,0.28
2012-07-11 14:19:47,92803390,0,6,3.05
2012-07-11 15:40:48,92803391,0,6,14.44
2012-07-11 16:12:15,92803392,0,5,0.94
2012-07-11 16:13:55,10000063,1,4,3.71
2012-07-11 17:15:41,92803394,0,3,16.57
2012-07-11 17:32:00,92803395,0,1,8.37
2012-07-11 20:05:19,92803396,0,6,1.46
2012-07-11 21:03:25,10000634,1,6,6.42
2012-07-11 22:55:38,92803398,0,6,7.06
2012-07-12 01:04:10,92803399,0,8,5.92
2012-07-12 03:13:18,92803400,0,5,9.67
2012-07-12 03:21:31,10000478,1,8,4.77
2012-07-12 03:34:45,92803402,0,3,3.04
2012-07-12 03:34:50,92803403,0,5,0.19
2012-07-12 03:45:11,92803404,0,6,4.17
2012-07-12 04:09:08,92803405,0,6,7.41
2012-07-12 05:08:53,92803406,0,8,6.53
2012-07-12 07:24:23,92803407,0,9,2.86
2012-07-12 08:33:40,92803408,0,5,1.28
2012-07-12 10:32:21,92803409,0,6,1.98
2012-07-12 11:14:57,92803410,0,7,3.77
2012-07-12 12:33:35,92803411,0,5,1.39
2012-07-12 13:25:44,92803412,0,6,3.07
2012-07-12 13:42:56,92803413,0,8,1.42
2012-07-12 13:43:00,10000769,1,6,13.66
2012-07-12 13:44:54,92803415,0,2,3.27
2012-07-12 15:41:55,92803416,0,2,1.84
2012-07-12 17:43:18,10000149,1,3,6.54
2012-07-12 18:34:32,92803418,0,6,4.22
2012-07-12 20:08:32,92803419,0,6,1.64
2012-07-12 22:18:52,92803420,0,4,0.24
2012-07-12 22:41:28,92803421,0,1,3.67
2012-07-13 01:05:44,10000815,1,4,7.87
2012-07-13 01:32:20,92803423,0,8,4.06
2012-07-13 03:52:40,92803424,0,7,4.05
2012-07-13 05:20:05,92803425,0,4,2.33
2012-07-13 05:45:07,92803426,0,6,10.23
2012-07-13 07:40:31,92803427,0,2,1.06
2012-07-13 09:34:48,92803428,0,8,5.5
2012-07-13 11:51:27,92803429,0,6,12.13
2012-07-13 13:37:53,92803430,0,6,3.58
2012-07-13 15:44:52,10000089,1,6,7.72
2012-07-13 15:45:40,92803432,0,9,4.66
2012-07-13 17:44:44,92803433,0,7,0.83
2012-07-13 18:02:43,92803434,0,6,4.84
2012-07-13 18:18:40,92803435,0,3,2.26
2012-07-13 18:30:22,92803436,0,6,2.98
2012-07-13 20:33:24,92803437,0,6,2.65
2012-07-13 21:31:33,92803438,0,8,5.28
2012-07-14 00:02:34,92803439,0,8,2.17
2012-07-14 01:47:02,10000710,1,3,3.6
2012-07-14 03:36:26,10000746,1,6,15.36
2012-07-14 03:58:41,10000326,1,9,4.64
2012-07-14 05:20:33,10000778,1,6,9.16
2012-07-14 07:09:47,92803444,0,8,1.99
2012-07-14 08:46:57,92803445,0,6,7.41
2012-07-14 09:28:58,92803446,0,3,8.36
2012-07-14 10:11:01,92803447,0,3,0.03
2012-07-14 10:51:22,92803448,0,9,1.79
2012-07-14 12:40:27,92803449,0,6,2.58
2012-07-14 13:49:19,92803450,0,9,6.91
2012-07-14 15:02:26,10000354,1,6,5.42
2012-07-14 16:27:04,10000972,1,3,10.82
2012-07-14 16:39:42,92803453,0,5,7.95
2012-07-14 19:10:21,92803454,0,3,1.08
2012-07-14 20:53:49,92803455,0,6,6.41
2012-07-14 21:51:15,92803456,0,6,0.18
2012-07-14 23:53:53,10000119,1,9,1.19
2012-07-15 01:53:57,92803458,0,7,1.09
2012-07-15 03:56:10,92803459,0,6,5.19
2012-07-15 06:08:54,92803460,0,6,9.27
2012-07-15 08:39:37,92803461,0,1,3.44
2012-07-15 10:39:37,92803462,0,6,7.32
2012-07-15 12:25:56,92803463,0,7,1.37
2012-07-15 13:03:17,92803464,0,3,3.19
2012-07-15 14:08:55,92803465,0,3,2.95
2012-07-15 15:26:53,92803466,0,6,8.63
2012-07-15 17:02:37,92803467,0,6,0.41
2012-07-15 19:42:08,92803468,0,8,8.24
2012-07-15 22:18:56,10000912,1,6,0.23
2012-07-15 22:29:09,10000804,1,5,2.78
2012-07-15 23:00:07,92803471,0,6,1.06
2012-07-16 00:46:04,10000749,1,6,13.99
2012-07-16 02:21:50,92803473,0,9,0.25
2012-07-16 02:28:50,92803474,0,7,1.72
2012-07-16 04:13:14,92803475,0,8,4.35
2012-07-16 06:59:01,10000322,1,6,0.37
2012-07-16 08:56:00,92803477,0,6,0.19
2012-07-16 09:23:31,92803478,0,6,5.69
2012-07-16 09:42:37,92803479,0,8,4.61
2012-07-16 10:08:01,92803480,0,6,1.76
2012-07-16 11:33:39,92803481,0,8,7.12
2012-07-16 14:00:36,92803482,0,4,0.39
2012-07-16 14:53:22,10000856,1,6,10.23
2012-07-16 16:37:50,92803484,0,4,8.33
2012-07-16 17:55:35,92803485,0,6,2.05
2012-07-16 20:34:18,92803486,0,6,14.6
2012-07-16 22:09:38,92803487,0,3,0.09
2012-07-17 00:44:11,10000689,1,7,8.28
2012-07-17 02:41:16,10000812,1,6,4.54
2012-07-17 02:43:43,92803490,0,6,9.97
2012-07-17 04:45:30,10000271,1,9,9.81
2012-07-17 06:08:59,92803492,0,6,3.98
2012-07-17 08:03:26,10000537,1,7,0.97
2012-07-17 09:24:57,10000713,1,6,5.06
2012-07-17 10:05:30,92803495,0,9,0.67
2012-07-17 10:08:52,92803496,0,1,2.04
2012-07-17 10:23:29,92803497,0,6,4.94
2012-07-17 10:44:21,10000656,1,8,1.33
2012-07-17 12:27:42,92803499,0,6,5.62
2012-07-17 12:27:55,92803500,0,7,5.07
2012-07-17 14:28:20,92803501,0,6,0.38
2012-07-17 15:11:43,92803502,0,5,8
2012-07-17 15:16:28,92803503,0,6,8.32
2012-07-17 16:22:51,92803504,0,7,1.62
2012-07-17 16:35:34,92803505,0,9,4.49
2012-07-17 17:29:08,92803506,0,3,3.5
2012-07-17 17:35:27,92803507,0,3,3.37
2012-07-17 18:19:59,92803508,0,6,3.83
2012-07-17 21:03:17,92803509,0,3,0.16
2012-07-17 23:15:47,10000336,1,6,1.34
2012-07-18 01:36:31,92803511,0,7,3.85
2012-07-18 02:02:58,92803512,0,2,15.18
2012-07-18 04:19:53,92803513,0,8,3.35
2012-07-18 06:31:15,92803514,0,1,7.6
2012-07-18 06:36:51,92803515,0,4,0.97
2012-07-18 06:49:53,92803516,0,6,0.81
2012-07-18 07:53:07,10000604,1,6,0.36
2012-07-18 07:56:45,92803518,0,8,1.95
2012-07-18 09:16:20,92803519,0,8,4.65
2012-07-18 10:38:22,92803520,0,6,3.12
2012-07-18 11:57:26,10000453,1,7,3.68
2012-07-18 14:07:36,92803522,0,9,7.09
2012-07-18 16:21:03,92803523,0,6,4.46
2012-07-18 18:23:48,92803524,0,5,2.71
2012-07-18 19:50:24,10000432,1,8,5.36
2012-07-18 20:42:16,92803526,0,2,7.93
2012-07-18 22:30:21,10000094,1,8,9.81
2012-07-18 23:01:56,10000971,1,6,9.27
2012-07-19 00:17:56,92803529,0,6,5.29
2012-07-19 01:38:14,10000918,1,6,7.92
2012-07-19 01:54:01,92803531,0,3,5.52
2012-07-19 02:29:58,92803532,0,6,7.44
2012-07-19 02:45:04,92803533,0,6,0.03
2012-07-19 04:38:15,92803534,0,4,4.36
2012-07-19 05:02:44,92803535,0,4,2.06
2012-07-19 05:05:00,10000945,1,8,4.66
2012-07-19 07:19:12,10000897,1,6,2.34
2012-07-19 08:40:51,10000020,1,7,0.65
2012-07-19 11:35:08,92803539,0,4,0.49
2012-07-19 12:33:36,92803540,0,7,3.42
2012-07-19 14:47:23,92803541,0,8,2.22
2012-07-19 16:17:56,92803542,0,6,0.58
2012-07-19 16:54:14,92803543,0,6,9.77
2012-07-19 18:30:48,92803544,0,8,4.16
2012-07-19 19:28:51,10000572,1,9,10.82
2012-07-19 21:21:19,10000541,1,6,7.14
2012-07-19 21:24:17,10000453,1,3,1.57
2012-07-19 22:31:11,92803548,0,3,2.43
2012-07-20 00:50:12,92803549,0,3,4.54
2012-07-20 01:05:41,92803550,0,9,0.7
2012-07-20 02:41:15,92803551,0,9,5.47
2012-07-20 03:38:02,92803552,0,3,2.3
2012-07-20 05:59:04,92803553,0,1,1.69
2012-07-20 08:57:07,92803554,0,6,0.32
2012-07-20 11:05:15,92803555,0,6,11.85
2012-07-20 13:14:59,92803556,0,9,8.31
2012-07-20 14:03:33,92803557,0,1,0.2
2012-07-20 15:03:05,92803558,0,4,9.73
2012-07-20 16:40:47,10000224,1,3,0.08
2012-07-20 18:25:03,92803560,0,6,0.5
2012-07-20 19:55:24,92803561,0,3,3.33
2012-07-20 20:17:48,92803562,0,8,5.11
2012-07-20 21:00:19,10000820,1,3,7.36
2012-07-20 22:55:07,92803564,0,9,9.67
2012-07-21 01:01:08,92803565,0,6,2.97
2012-07-21 01:12:04,92803566,0,2,0.99
2012-07-21 01:18:28,92803567,0,6,4.91
2012-07-21 02:49:01,92803568,0,5,3.39
2012-07-21 03:18:16,92803569,0,6,1.52
2012-07-21 04:58:00,92803570,0,8,0.41
2012-07-21 07:35:56,92803571,0,6,8.1
2012-07-21 08:35:49,92803572,0,8,4.09
2012-07-21 09:13:30,92803573,0,6,8.03
2012-07-21 09:22:27,10000388,1,6,2.4
2012-07-21 09:39:29,92803575,0,1,3.21
2012-07-21 11:27:57,92803576,0,4,1.26
2012-07-21 11:40:40,92803577,0,4,1.99
2012-07-21 13:20:02,92803578,0,6,8.14
2012-07-21 14:58:05,92803579,0,4,8.46
2012-07-21 17:31:52,92803580,0,6,1.92
2012-07-21 18:10:04,92803581,0,7,5.23
2012-07-21 18:22:17,92803582,0,6,0.43
2012-07-21 20:16:27,92803583,0,6,3.12
2012-07-21 21:52:56,92803584,0,7,3.62
2012-07-21 22:40:34,10000981,1,6,5.02
2012-07-22 00:20:31,92803586,0,5,9.05
2012-07-22 02:06:27,10000472,1,6,0.19
2012-07-22 02:21:07,10000743,1,6,0.44
2012-07-22 04:05:07,10000987,1,9,5.26
2012-07-22 04:30:12,10000292,1,7,9.16
2012-07-22 06:32:56,92803591,0,1,11.01
2012-07-22 08:11:56,92803592,0,6,8.24
2012-07-22 09:51:12,92803593,0,7,1.8
2012-07-22 09:57:22,92803594,0,4,4.95
2012-07-22 12:13:59,10000760,1,6,1.75
2012-07-22 12:45:37,92803596,0,5,3.27
2012-07-22 13:11:50,92803597,0,3,3.24
2012-07-22 14:12:35,92803598,0,1,5.2
2012-07-22 16:11:32,92803599,0,1,1.66
2012-07-22 16:27:47,92803600,0,3,3.81
2012-07-22 18:30:10,92803601,0,6,5.86
2012-07-22 19:48:11,92803602,0,5,4.27
2012-07-22 21:00:27,10000406,1,2,9.49
2012-07-22 21:25:21,92803604,0,6,0.41
2012-07-22 22:53:33,92803605,0,2,1.98
2012-07-23 00:10:46,92803606,0,6,3.49
2012-07-23 02:19:12,92803607,0,3,5.08
2012-07-23 03:03:10,92803608,0,4,0.98
2012-07-23 04:03:08,92803609,0,5,3.66
2012-07-23 05:12:27,92803610,0,8,8.23
2012-07-23 06:48:54,92803611,0,6,7.23
2012-07-23 07:02:56,92803612,0,3,7.52
2012-07-23 08:49:44,10000891,1,6,6.03
2012-07-23 10:10:46,10000311,1,3,6.69
2012-07-23 11:00:26,92803615,0,7,0.84
2012-07-23 12:40:23,92803616,0,6,5.54
2012-07-23 13:39:36,92803617,0,8,0.7
2012-07-23 13:54:51,10000406,1,6,3.36
2012-07-23 15:54:34,92803619,0,3,4.21
2012-07-23 17:21:29,92803620,0,3,12.14
2012-07-23 18:40:45,92803621,0,3,9.74
2012-07-23 19:26:22,92803622,0,3,13.35
2012-07-23 21:32:35,92803623,0,3,5.12
2012-07-23 23:10:14,92803624,0,7,9.38
2012-07-23 23:28:36,92803625,0,6,5.42
2012-07-24 01:23:11,92803626,0,6,7.06
2012-07-24 01:37:58,92803627,0,9,3.73
2012-07-24 01:50:20,92803628,0,7,4.81
2012-07-24 03:26:23,92803629,0,5,7.86
2012-07-24 03:31:07,92803630,0,9,3.57
2012-07-24 04:13:35,92803631,0,7,6.7
2012-07-24 04:28:34,10000877,1,4,5.86
2012-07-24 05:36:04,92803633,0,1,3.77
2012-07-24 06:21:50,92803634,0,8,0.58
2012-07-24 07:41:23,92803635,0,8,6.81
2012-07-24 09:46:55,92803636,0,4,3.35
2012-07-24 10:51:00,10000455,1,1,10.78
2012-07-24 11:45:06,92803638,0,7,0.28
2012-07-24 14:31:07,10000177,1,6,2.07
2012-07-24 14:40:36,92803640,0,6,5.45
2012-07-24 14:46:19,92803641,0,2,3.13
2012-07-24 16:18:52,92803642,0,6,8.54
2012-07-24 18:24:29,92803643,0,6,1.56
2012-07-24 20:59:02,10000229,1,7,6.44
2012-07-24 21:28:28,92803645,0,6,0.45
2012-07-24 22:10:16,92803646,0,7,8.32
2012-07-24 22:28:45,92803647,0,6,8.85
2012-07-25 00:07:24,92803648,0,8,11.82
2012-07-25 01:01:22,92803649,0,6,8.11
2012-07-25 03:05:27,92803650,0,8,1.5
2012-07-25 03:53:22,92803651,0,3,1.78
2012-07-25 04:20:43,92803652,0,5,6.05
2012-07-25 05:06:17,10000624,1,5,13.51
2012-07-25 06:09:14,92803654,0,6,4.81
2012-07-25 07:09:15,92803655,0,4,6.61
2012-07-25 07:39:33,92803656,0,7,1.44
2012-07-25 07:51:48,92803657,0,2,8.5
2012-07-25 07:59:43,10000220,1,7,10.92
2012-07-25 09:58:22,92803659,0,7,7.33
2012-07-25 12:04:32,10000514,1,3,6.41
2012-07-25 13:00:28,92803661,0,3,4.64
2012-07-25 14:29:55,92803662,0,4,4.28
2012-07-25 15:14:10,10000494,1,2,9.46
2012-07-25 16:24:23,92803664,0,8,3.45
2012-07-25 17:15:28,10000126,1,6,5.37
2012-07-25 18:26:41,92803666,0,9,0.61
2012-07-25 20:14:05,92803667,0,7,2.66
2012-07-25 21:25:56,92803668,0,6,5.04
2012-07-25 23:51:40,92803669,0,8,3.38
2012-07-26 00:45:04,92803670,0,5,5.38
2012-07-26 03:25:02,10000842,1,5,6.81
2012-07-26 03:36:53,92803672,0,9,3.99
2012-07-26 04:39:43,92803673,0,6,3.94
2012-07-26 06:29:21,92803674,0,6,9.59
2012-07-26 08:49:35,92803675,0,6,10.72
2012-07-26 10:58:18,92803676,0,7,11.56
2012-07-26 12:14:46,92803677,0,6,0.01
2012-07-26 13:24:30,92803678,0,6,0.59
2012-07-26 15:08:54,10000852,1,6,1.4
2012-07-26 17:28:11,92803680,0,6,2.08
2012-07-26 17:40:14,92803681,0,6,4.96
2012-07-26 18:06:16,92803682,0,1,1.03
2012-07-26 20:40:00,92803683,0,6,2.74
2012-07-26 21:17:26,92803684,0,9,4.95
2012-07-26 23:58:27,10000833,1,3,11.14
2012-07-27 00:29:05,92803686,0,7,4.16
2012-07-27 00:57:43,10000455,1,2,5.85
2012-07-27 03:02:49,92803688,0,8,1.81
2012-07-27 04:17:40,92803689,0,3,7.81
2012-07-27 04:57:04,92803690,0,6,2.79
2012-07-27 05:48:49,92803691,0,8,4.71
2012-07-27 06:53:07,92803692,0,6,3.97
2012-07-27 09:28:36,92803693,0,6,2.18
2012-07-27 09:58:10,92803694,0,6,2.67
2012-07-27 10:43:21,92803695,0,1,6.19
2012-07-27 13:05:45,10000879,1,6,7.09
2012-07-27 14:15:39,92803697,0,6,8.25
2012-07-27 14:23:35,92803698,0,6,1.76
2012-07-27 14:41:00,92803699,0,5,3.26
2012-07-27 15:44:40,92803700,0,8,0.52
2012-07-27 16:04:19,92803701,0,4,5.96
2012-07-27 17:32:34,92803702,0,4,3.13
2012-07-27 18:58:58,92803703,0,6,6.48
2012-07-27 21:09:13,92803704,0,9,5.15
2012-07-27 21:52:27,92803705,0,6,0.56
2012-07-27 22:09:44,92803706,0,9,3.89
2012-07-27 22:56:10,92803707,0,8,3.93
2012-07-27 23:55:26,92803708,0,5,5.6
2012-07-28 00:13:10,92803709,0,5,6.66
2012-07-28 02:49:11,92803710,0,5,2.46
2012-07-28 05:04:58,92803711,0,3,5.89
2012-07-28 06:22:11,92803712,0,8,6.55
2012-07-28 07:13:14,92803713,0,6,3.48
2012-07-28 07:14:01,10000182,1,6,9.66
2012-07-28 07:54:32,92803715,0,1,4.19
2012-07-28 09:50:48,92803716,0,4,3.06
2012-07-28 10:50:38,92803717,0,9,0.68
2012-07-28 11:04:13,92803718,0,6,10.18
2012-07-28 11:05:34,92803719,0,7,4.99
2012-07-28 11:22:16,92803720,0,6,5.74
2012-07-28 12:04:56,92803721,0,7,2.12
2012-07-28 13:33:23,92803722,0,5,2.51
2012-07-28 14:53:04,92803723,0,6,1.75
2012-07-28 15:07:24,92803724,0,7,2.31
2012-07-28 15:50:13,10000295,1,8,2
2012-07-28 18:35:58,92803726,0,6,4.32
2012-07-28 21:05:31,92803727,0,6,14.05
2012-07-28 22:32:20,92803728,0,6,1.01
2012-07-28 23:51:37,92803729,0,6,0.07
2012-07-29 01:10:24,92803730,0,6,1.5
2012-07-29 03:23:01,10000516,1,3,0.41
2012-07-29 05:23:30,92803732,0,6,2.69
2012-07-29 07:47:05,10000253,1,3,6.33
2012-07-29 09:41:00,92803734,0,6,7.75
2012-07-29 11:08:20,92803735,0,3,4.79
2012-07-29 13:34:12,92803736,0,7,4.04
2012-07-29 14:26:36,92803737,0,6,4.65
2012-07-29 14:34:03,92803738,0,8,9.65
2012-07-29 15:13:17,92803739,0,6,3.15
2012-07-29 15:27:11,92803740,0,6,4.32
2012-07-29 15:44:04,10000270,1,3,3.72
2012-07-29 16:24:57,92803742,0,4,1.53
2012-07-29 18:26:46,92803743,0,9,7.65
2012-07-29 19:44:18,10000314,1,6,6.59
2012-07-29 22:31:33,92803745,0,6,0.8
2012-07-30 01:31:32,92803746,0,3,2.39
2012-07-30 02:09:49,92803747,0,8,1.01
2012-07-30 04:37:09,92803748,0,1,0.84
2012-07-30 05:51:42,92803749,0,6,0.72
2012-07-30 06:24:23,92803750,0,3,6.34
2012-07-30 08:02:51,10000004,1,6,0.82
2012-07-30 09:17:28,10000596,1,6,0.55
2012-07-30 09:26:04,92803753,0,9,9.38
2012-07-30 09:27:11,92803754,0,1,2.58
2012-07-30 11:20:51,92803755,0,8,0.71
2012-07-30 14:16:24,92803756,0,6,1.46
2012-07-30 16:17:07,92803757,0,2,3.88
2012-07-30 16:19:52,92803758,0,6,1.09
2012-07-30 17:02:12,10000783,1,6,7.22
2012-07-30 18:03:41,92803760,0,2,2.58
2012-07-30 20:43:06,10000009,1,5,1.55
2012-07-30 21:25:32,10000622,1,6,8.29
2012-07-30 21:50:38,10000147,1,2,1.08
2012-07-30 22:54:45,92803764,0,6,0.06
2012-07-31 00:32:40,10000513,1,6,7.66
2012-07-31 02:16:52,10000457,1,6,9.05
2012-07-31 03:44:46,92803767,0,8,2.12
2012-07-31 05:12:40,92803768,0,6,8.8
2012-07-31 06:34:04,92803769,0,1,7.12
2012-07-31 07:36:41,92803770,0,9,5.29
2012-07-31 09:27:04,92803771,0,6,4.53
2012-07-31 11:12:04,92803772,0,6,8.27
2012-07-31 11:46:33,92803773,0,3,2.33
2012-07-31 13:24:13,92803774,0,7,0.63
2012-07-31 15:08:37,92803775,0,6,1.97
2012-07-31 17:22:45,92803776,0,6,3.27
2012-07-31 17:43:35,92803777,0,6,0.24
2012-07-31 19:47:17,10000251,1,8,0.8
2012-07-31 20:35:15,10000240,1,6,5.2
2012-07-31 21:25:56,92803780,0,2,1.82
2012-07-31 23:17:57,92803781,0,6,11.83
2012-08-01 00:24:40,10000240,1,2,2.82
2012-08-01 02:25:41,92803783,0,3,5.73
2012-08-01 02:31:45,10000436,1,6,5.11
2012-08-01 02:49:50,92803785,0,6,1.05
2012-08-01 04:41:29,92803786,0,7,7.61
2012-08-01 05:48:51,10000273,1,9,10.88
2012-08-01 07:27:36,92803788,0,8,3.27
2012-08-01 08:44:08,10000017,1,7,9.41
2012-08-01 09:35:03,92803790,0,3,0.93
2012-08-01 10:50:51,92803791,0,3,2.43
2012-08-01 11:57:30,92803792,0,3,4
2012-08-01 13:25:39,92803793,0,3,1.75
2012-08-01 15:31:50,92803794,0,6,4.38
2012-08-01 16:41:07,92803795,0,6,3.4
2012-08-01 17:04:04,10000848,1,2,7.24
2012-08-01 19:31:59,92803797,0,9,3.9
2012-08-01 22:10:39,92803798,0,7,7.08
2012-08-01 22:51:39,92803799,0,3,1.85
2012-08-02 01:34:30,92803800,0,6,8.35
2012-08-02 02:50:55,10000888,1,8,14.58
2012-08-02 04:39:54,92803802,0,6,1.49
2012-08-02 05:19:32,92803803,0,6,1.23
2012-08-02 07:21:17,92803804,0,6,1.01
2012-08-02 08:50:23,10000073,1,6,6.72
2012-08-02 10:49:13,92803806,0,6,1.04
2012-08-02 12:57:23,10000486,1,7,7.78
2012-08-02 13:49:10,92803808,0,7,3.01
2012-08-02 14:37:18,92803809,0,3,2.85
2012-08-02 15:07:12,92803810,0,6,1.17
2012-08-02 17:06:45,92803811,0,4,2.37
2012-08-02 19:06:26,10000959,1,6,0.46
2012-08-02 20:50:42,10000015,1,6,16.93
2012-08-02 23:33:41,92803814,0,6,4.73
2012-08-03 02:28:53,10000061,1,6,9.36
2012-08-03 04:01:22,92803816,0,7,0.93
2012-08-03 06:25:49,92803817,0,7,0.47
2012-08-03 08:03:36,92803818,0,5,4.26
2012-08-03 10:22:56,92803819,0,8,5.74
2012-08-03 11:18:18,92803820,0,6,1.92
2012-08-03 11:28:03,10000254,1,5,1.47
2012-08-03 13:26:22,92803822,0,5,4.35
2012-08-03 14:06:33,92803823,0,6,0.21
2012-08-03 15:03:23,92803824,0,6,7.98
2012-08-03 15:46:13,92803825,0,6,5.27
2012-08-03 17:14:21,92803826,0,3,8.92
2012-08-03 18:29:44,10000083,1,6,8.83
2012-08-03 20:41:38,10000971,1,3,11.69
2012-08-03 23:39:57,92803829,0,3,6.19
2012-08-04 00:51:54,92803830,0,9,6.14
2012-08-04 01:24:24,10000183,1,6,4.21
2012-08-04 01:53:58,92803832,0,7,1.16
2012-08-04 03:41:24,92803833,0,6,1.79
2012-08-04 03:54:26,92803834,0,6,6.35
2012-08-04 04:29:10,92803835,0,8,3.26
2012-08-04 05:45:03,92803836,0,6,5.19
2012-08-04 07:49:37,10000025,1,5,2.3
2012-08-04 09:00:43,92803838,0,8,4.7
2012-08-04 11:49:58,92803839,0,8,5.03
2012-08-04 13:48:22,92803840,0,5,1.99
2012-08-04 14:33:43,92803841,0,6,2.8
2012-08-04 17:14:44,10000508,1,5,2.81
2012-08-04 18:13:44,10000695,1,6,5.19
2012-08-04 18:57:49,10000211,1,9,3.53
2012-08-04 20:02:33,92803845,0,8,7.78
2012-08-04 22:13:18,10000485,1,6,1.51
2012-08-04 23:28:54,92803847,0,6,1.5
2012-08-05 01:53:00,92803848,0,6,2.26
2012-08-05 02:59:33,92803849,0,8,8.42
2012-08-05 03:01:03,92803850,0,3,9.78
2012-08-05 04:48:34,92803851,0,6,7.31
2012-08-05 05:40:24,10000623,1,6,7.97
2012-08-05 07:49:05,92803853,0,3,11.52
2012-08-05 10:24:08,92803854,0,6,3.36
2012-08-05 11:39:32,92803855,0,6,1.03
2012-08-05 14:19:07,10000632,1,9,2.84
2012-08-05 15:02:30,92803857,0,7,0.43
2012-08-05 16:07:57,92803858,0,7,5.39
2012-08-05 17:22:38,92803859,0,6,5.31
2012-08-05 20:09:45,92803860,0,6,5.84
2012-08-05 22:08:25,92803861,0,1,2.51
2012-08-05 22:52:04,10000956,1,3,7.85
2012-08-06 01:19:36,92803863,0,1,4.22
2012-08-06 02:12:11,92803864,0,3,3.92
2012-08-06 02:54:26,92803865,0,3,8.14
2012-08-06 03:23:53,92803866,0,3,0.39
2012-08-06 04:28:17,10000445,1,8,11.57
2012-08-06 05:47:09,92803868,0,4,5.52
2012-08-06 07:12:30,10000125,1,6,8.17
2012-08-06 09:06:27,92803870,0,4,2.33
2012-08-06 10:43:54,92803871,0,3,10.05
2012-08-06 12:50:12,92803872,0,3,3.87
2012-08-06 13:10:13,92803873,0,6,6.8
2012-08-06 15:07:47,92803874,0,6,8.42
2012-08-06 16:17:43,92803875,0,6,7.97
2012-08-06 16:40:35,92803876,0,3,4.64
2012-08-06 16:48:40,92803877,0,6,5.81
2012-08-06 19:48:15,92803878,0,6,6.88
2012-08-06 20:15:36,10000188,1,6,4.39
2012-08-06 20:48:52,92803880,0,7,0.71
2012-08-06 21:27:58,92803881,0,9,9.64
2012-08-06 21:52:56,92803882,0,5,9.07
2012-08-06 22:48:15,92803883,0,6,7.18
2012-08-07 00:08:23,92803884,0,8,0.87
2012-08-07 02:08:39,92803885,0,6,3.1
2012-08-07 05:07:32,92803886,0,3,9.84
2012-08-07 08:00:10,10000422,1,8,8.58
2012-08-07 10:12:52,92803888,0,6,13.4
2012-08-07 12:00:05,10000082,1,7,4.4
2012-08-07 12:14:54,92803890,0,3,0.13
2012-08-07 12:20:05,92803891,0,2,5.92
2012-08-07 12:40:19,92803892,0,7,3.13
2012-08-07 13:24:41,92803893,0,8,0.19
2012-08-07 14:40:42,92803894,0,8,6.36
2012-08-07 15:32:08,92803895,0,6,0.97
2012-08-07 16:51:45,92803896,0,3,7.1
2012-08-07 17:04:56,92803897,0,6,5.88
2012-08-07 17:47:05,92803898,0,6,1.57
2012-08-07 18:00:13,92803899,0,8,3.96
2012-08-07 18:42:38,10000337,1,3,0.5
2012-08-07 19:05:14,92803901,0,3,4.59
2012-08-07 21:09:02,92803902,0,1,6.06
2012-08-07 23:08:59,92803903,0,6,7.83
2012-08-07 23:47:10,92803904,0,6,2.47
2012-08-08 01:15:21,92803905,0,2,1.6
2012-08-08 02:05:41,92803906,0,6,4.36
2012-08-08 03:51:43,10000215,1,6,6.82
2012-08-08 05:07:00,92803908,0,6,2
2012-08-08 07:02:34,92803909,0,6,8.88
2012-08-08 08:03:13,92803910,0,6,3.84
2012-08-08 10:45:15,10000713,1,2,4.7
2012-08-08 12:27:29,92803912,0,6,1.13
2012-08-08 13:26:37,92803913,0,6,6.91
2012-08-08 15:12:08,92803914,0,6,3.9
2012-08-08 17:00:24,92803915,0,6,3.31
2012-08-08 17:30:01,10000218,1,6,3.09
2012-08-08 19:52:20,92803917,0,2,1.48
2012-08-08 22:39:33,92803918,0,7,7.2
2012-08-08 23:42:37,92803919,0,5,5.72
2012-08-09 01:13:11,10000555,1,6,1.59
2012-08-09 04:06:43,92803921,0,3,4.11
2012-08-09 06:23:24,10000795,1,6,3.52
2012-08-09 08:26:43,92803923,0,6,4.82
2012-08-09 10:08:58,10000378,1,8,5.4
2012-08-09 11:47:56,92803925,0,6,3.2
2012-08-09 12:16:03,92803926,0,5,2.19
2012-08-09 13:34:04,92803927,0,6,1.39
2012-08-09 14:45:02,92803928,0,3,1.83
2012-08-09 15:20:51,92803929,0,9,0.31
2012-08-09 15:33:38,92803930,0,3,6.28
2012-08-09 16:25:30,92803931,0,2,3.16
2012-08-09 17:12:10,92803932,0,9,11.48
2012-08-09 19:31:38,92803933,0,8,3.49
